id,hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,average_daily_rate,required_car_parking_spaces,total_of_special_requests,arrival_date
7495,City_Hotel,148,0,3,2,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,154.8,none,1,2017-06-08
7496,City_Hotel,148,0,3,2,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient,142.67,none,2,2017-06-08
7497,City_Hotel,175,0,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,0,Transient-Party,130,none,0,2017-06-09
7498,City_Hotel,120,0,3,2,BB,FRA,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,126,none,0,2017-06-08
7499,City_Hotel,212,0,2,2,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,99,none,1,2017-06-09
7500,City_Hotel,73,0,3,1,BB,CHE,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient-Party,170,none,0,2017-06-08
7501,City_Hotel,1,0,2,2,SC,BRA,Direct,Direct,0,0,0,A,C,0,No_Deposit,NULL,NULL,0,Transient,169,none,0,2017-06-09
7502,City_Hotel,26,0,1,2,BB,PRT,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,153,none,1,2017-06-10
7503,City_Hotel,26,0,1,2,BB,PRT,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,144,none,1,2017-06-10
7504,City_Hotel,73,0,3,1,BB,CHE,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient-Party,170,none,0,2017-06-08
7505,City_Hotel,73,0,3,1,BB,CHE,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient-Party,170,none,0,2017-06-08
7506,City_Hotel,73,0,3,2,SC,CHE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient-Party,140,none,0,2017-06-08
7507,City_Hotel,212,0,2,2,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,99,none,1,2017-06-09
7508,City_Hotel,39,0,3,2,BB,GBR,Online_TA,TA/TO,0,0,0,D,A,0,No_Deposit,9,NULL,0,Transient,150,none,1,2017-06-08
7509,City_Hotel,175,0,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,0,Transient-Party,130,none,0,2017-06-09
7510,City_Hotel,40,0,2,2,BB,NLD,Online_TA,TA/TO,0,0,0,A,D,1,No_Deposit,9,NULL,0,Transient,160,none,1,2017-06-09
7511,City_Hotel,175,0,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,0,Transient-Party,130,none,0,2017-06-09
7512,City_Hotel,32,1,5,3,BB,DEU,Online_TA,TA/TO,0,0,0,F,F,1,No_Deposit,9,NULL,0,Transient,236.67,none,1,2017-06-05
7513,City_Hotel,33,1,5,2,BB,USA,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,141.67,none,1,2017-06-05
7514,City_Hotel,175,0,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,0,Transient-Party,130,none,0,2017-06-09
7515,City_Hotel,39,0,2,2,SC,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,28,NULL,0,Transient,89,none,2,2017-06-09
7516,City_Hotel,175,0,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,0,Transient-Party,130,none,0,2017-06-09
7517,City_Hotel,175,0,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,0,Transient-Party,130,none,0,2017-06-09
7518,City_Hotel,101,0,4,2,BB,FRA,Direct,Direct,0,0,0,D,D,0,No_Deposit,14,NULL,0,Transient,148.5,none,0,2017-06-07
7519,City_Hotel,28,0,3,2,BB,CHE,Online_TA,TA/TO,0,0,0,F,F,1,No_Deposit,9,NULL,0,Transient,256.67,none,0,2017-06-08
7520,City_Hotel,4,0,1,2,BB,DEU,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,190,none,1,2017-06-10
7521,City_Hotel,5,2,0,2,BB,DEU,Online_TA,TA/TO,0,0,0,A,D,2,No_Deposit,10,NULL,0,Group,12,none,1,2017-06-11
7522,City_Hotel,39,0,2,3,BB,ESP,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,9,NULL,0,Transient,220,none,1,2017-06-09
7523,City_Hotel,212,0,2,2,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,99,none,1,2017-06-09
7524,City_Hotel,175,0,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,0,Transient-Party,130,none,0,2017-06-09
7525,City_Hotel,257,0,3,1,SC,CHE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,72.42,none,1,2017-06-08
7526,City_Hotel,39,0,2,2,SC,NLD,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,28,NULL,0,Transient,89,none,0,2017-06-09
7527,City_Hotel,250,0,3,3,BB,DEU,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient-Party,149.4,none,2,2017-06-08
7528,City_Hotel,0,0,1,2,SC,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,144,none,2,2017-06-10
7529,City_Hotel,80,0,1,2,BB,CN,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,162,none,0,2017-06-10
7530,City_Hotel,250,0,3,3,BB,DEU,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient-Party,149.4,none,2,2017-06-08
7531,City_Hotel,40,0,3,2,BB,DNK,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient,160,none,2,2017-06-08
7532,City_Hotel,45,0,4,2,BB,POL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,160,none,1,2017-06-07
7533,City_Hotel,175,0,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,0,Transient-Party,130,none,0,2017-06-09
7534,City_Hotel,212,0,2,2,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,99,none,1,2017-06-09
7535,City_Hotel,96,0,3,3,BB,NLD,Online_TA,TA/TO,0,0,0,E,E,1,No_Deposit,9,NULL,0,Transient,216,none,2,2017-06-08
7536,City_Hotel,43,0,2,2,BB,FRA,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,9,NULL,0,Transient,140,none,1,2017-06-09
7537,City_Hotel,175,0,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,0,Transient-Party,130,none,0,2017-06-09
7538,City_Hotel,241,0,2,2,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,132,NULL,0,Transient,89.1,none,1,2017-06-09
7539,City_Hotel,130,0,2,2,BB,IRL,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,85,NULL,0,Transient,89.1,none,0,2017-06-09
7540,City_Hotel,212,0,2,2,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,99,none,1,2017-06-09
7541,City_Hotel,241,0,2,3,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,132,NULL,0,Transient,116.1,none,1,2017-06-09
7542,City_Hotel,214,0,2,1,BB,PRT,Groups,Direct,0,0,0,A,A,1,No_Deposit,NULL,NULL,0,Transient-Party,96.25,none,0,2017-06-09
7543,City_Hotel,212,0,2,2,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,99,none,1,2017-06-09
7544,City_Hotel,2,0,1,3,BB,PRT,Direct,Direct,0,0,0,D,D,0,No_Deposit,14,NULL,0,Transient,234,none,2,2017-06-10
7545,City_Hotel,41,0,3,2,BB,RUS,Online_TA,TA/TO,0,0,0,A,A,2,No_Deposit,9,NULL,0,Transient,126.67,none,0,2017-06-08
7546,City_Hotel,241,0,2,2,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,132,NULL,0,Transient,89.1,none,1,2017-06-09
7547,City_Hotel,55,0,1,2,SC,CN,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,140,none,1,2017-06-10
7548,City_Hotel,1,0,1,2,BB,PRT,Direct,Direct,0,0,0,D,D,0,No_Deposit,14,NULL,0,Transient,175.5,none,2,2017-06-10
7549,City_Hotel,74,0,2,2,SC,CHE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient-Party,140,none,1,2017-06-09
7550,City_Hotel,239,2,5,0,BB,FRA,Online_TA,TA/TO,0,0,0,B,B,1,No_Deposit,9,NULL,0,Transient-Party,107.45,none,1,2017-06-04
7551,City_Hotel,74,0,2,3,SC,CHE,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient-Party,140,none,1,2017-06-09
7552,City_Hotel,212,0,2,2,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,99,none,1,2017-06-09
7553,City_Hotel,38,0,2,2,BB,FRA,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,9,NULL,0,Transient,190,none,3,2017-06-09
7554,City_Hotel,175,0,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,0,Transient-Party,130,none,0,2017-06-09
7555,City_Hotel,175,0,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,0,Transient-Party,130,none,0,2017-06-09
7556,City_Hotel,175,0,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,0,Transient-Party,130,none,0,2017-06-09
7557,City_Hotel,175,0,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,0,Transient-Party,130,none,0,2017-06-09
7558,City_Hotel,44,1,5,2,SC,FIN,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,112,none,1,2017-06-05
7559,City_Hotel,46,0,2,2,BB,CHE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,150,none,1,2017-06-09
7560,City_Hotel,130,0,3,2,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,144,none,2,2017-06-08
7561,City_Hotel,130,0,3,3,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,189,none,3,2017-06-08
7562,City_Hotel,241,0,2,3,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,132,NULL,0,Transient,116.1,none,1,2017-06-09
7563,City_Hotel,130,0,3,3,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,189,none,3,2017-06-08
7564,City_Hotel,212,0,2,2,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,99,none,1,2017-06-09
7565,City_Hotel,33,2,5,2,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,7,NULL,0,Transient,120.51,none,1,2017-06-04
7566,City_Hotel,3,1,5,1,BB,AUT,Aviation,Corporate,0,0,0,A,A,0,No_Deposit,NULL,153,0,Transient,95,none,0,2017-06-05
7567,City_Hotel,40,0,3,3,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,190,none,2,2017-06-08
7568,City_Hotel,239,2,5,2,BB,FRA,Online_TA,TA/TO,0,0,0,B,B,1,No_Deposit,9,NULL,0,Transient-Party,107.45,none,1,2017-06-04
7569,City_Hotel,214,0,2,2,BB,GBR,Groups,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient-Party,96.25,none,0,2017-06-09
7570,City_Hotel,212,0,2,2,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,99,none,1,2017-06-09
7571,City_Hotel,175,0,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,0,Transient-Party,130,none,0,2017-06-09
7572,City_Hotel,175,0,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,0,Transient-Party,130,none,0,2017-06-09
7573,City_Hotel,86,0,3,3,BB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,189,none,1,2017-06-08
7574,City_Hotel,330,1,2,2,SC,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,99,none,2,2017-06-09
7575,City_Hotel,330,1,2,2,SC,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,99,none,2,2017-06-09
7576,City_Hotel,0,1,3,3,BB,AUT,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,165,none,1,2017-06-08
7577,City_Hotel,145,1,1,2,BB,CHE,Online_TA,TA/TO,0,0,0,A,A,2,No_Deposit,9,NULL,0,Transient,144,none,3,2017-06-10
7578,City_Hotel,254,1,2,2,SC,BEL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient-Party,99,none,1,2017-06-09
7579,City_Hotel,82,1,3,2,BB,FRA,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,126,none,1,2017-06-08
7580,City_Hotel,1,1,0,1,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient,148,none,1,2017-06-11
7581,City_Hotel,43,1,2,2,BB,AUT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,153.33,none,1,2017-06-09
7582,City_Hotel,228,3,5,2,HB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,113.57,none,1,2017-06-04
7583,City_Hotel,76,1,2,2,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,160,none,1,2017-06-09
7584,City_Hotel,28,1,2,2,HB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,20,NULL,0,Transient,181,none,0,2017-06-09
7585,City_Hotel,28,1,2,2,HB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,20,NULL,0,Transient,181,none,0,2017-06-09
7586,City_Hotel,28,1,2,2,HB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,20,NULL,0,Transient,181,none,0,2017-06-09
7587,City_Hotel,71,2,5,2,BB,IRL,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,7,NULL,0,Transient,134.06,none,0,2017-06-05
7588,City_Hotel,34,1,4,2,SC,PRT,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,9,NULL,0,Transient,132,none,2,2017-06-07
7589,City_Hotel,90,1,1,2,SC,IRL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,100.8,none,0,2017-06-10
7590,City_Hotel,214,1,2,3,BB,GBR,Groups,Direct,0,0,0,D,D,0,No_Deposit,NULL,NULL,0,Transient-Party,153.13,none,0,2017-06-09
7591,City_Hotel,214,1,2,2,BB,GBR,Groups,Direct,0,0,0,D,D,1,No_Deposit,NULL,NULL,0,Transient,118.13,none,0,2017-06-09
7592,City_Hotel,254,1,2,2,SC,BEL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient-Party,108,parking,1,2017-06-09
7593,City_Hotel,47,1,1,2,SC,MEX,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,112,none,1,2017-06-10
7594,City_Hotel,42,1,1,2,BB,CN,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,130,none,1,2017-06-10
7595,City_Hotel,134,1,3,2,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,28,NULL,0,Transient,85,none,0,2017-06-08
7596,City_Hotel,1,1,0,2,SC,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,128,none,1,2017-06-11
7597,City_Hotel,29,1,0,2,SC,USA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,120,none,1,2017-06-11
7598,City_Hotel,258,1,1,2,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,117,none,1,2017-06-10
7599,City_Hotel,135,1,1,2,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,27,NULL,0,Transient-Party,109,none,1,2017-06-10
7600,City_Hotel,23,1,0,2,SC,CN,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,87.2,none,1,2017-06-11
7601,City_Hotel,92,1,1,2,BB,SWE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,115.2,none,0,2017-06-10
7602,City_Hotel,5,1,0,1,SC,POL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,128,none,0,2017-06-11
7603,City_Hotel,39,1,1,2,BB,CHN,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,126,none,1,2017-06-10
7604,City_Hotel,92,2,5,2,BB,DEU,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,146,none,1,2017-06-05
7605,City_Hotel,119,2,5,1,HB,BEL,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,394,NULL,0,Transient,100.6,none,1,2017-06-05
7606,City_Hotel,119,2,5,2,HB,BEL,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,394,NULL,0,Transient,121.1,none,2,2017-06-05
7607,City_Hotel,206,1,2,1,BB,CHE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,144,none,1,2017-06-09
7608,City_Hotel,12,1,0,1,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,28,NULL,0,Transient,94,none,0,2017-06-11
7609,City_Hotel,50,1,3,2,SC,AUT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,140,none,2,2017-06-08
7610,City_Hotel,114,1,1,2,BB,BRA,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,126,none,1,2017-06-10
7611,City_Hotel,31,1,2,2,SC,AUT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,28,NULL,0,Transient,89,none,0,2017-06-09
7612,City_Hotel,25,1,0,2,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,129,none,1,2017-06-11
7613,City_Hotel,34,1,3,1,BB,CHE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,85,NULL,0,Transient,108,none,0,2017-06-08
7614,City_Hotel,32,1,4,1,SC,CHE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,137.6,none,2,2017-06-07
7615,City_Hotel,135,1,1,2,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,27,NULL,0,Transient-Party,109,none,1,2017-06-10
7616,City_Hotel,148,1,4,2,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,144,none,1,2017-06-07
7617,City_Hotel,74,1,4,2,BB,ITA,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,126,none,0,2017-06-07
7618,City_Hotel,89,1,4,2,BB,NOR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,147.2,none,0,2017-06-07
7619,City_Hotel,27,1,2,2,SC,GBR,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,135.33,none,0,2017-06-09
7620,City_Hotel,226,1,2,3,BB,PRT,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,8,NULL,0,Transient,242.5,none,1,2017-06-09
7621,City_Hotel,108,1,3,2,BB,IRL,Online_TA,TA/TO,0,0,0,D,D,2,No_Deposit,9,NULL,0,Transient,161.5,none,0,2017-06-08
7622,City_Hotel,151,2,5,2,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,144,none,2,2017-06-05
7623,City_Hotel,27,1,2,2,SC,GBR,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,135.33,none,0,2017-06-09
7624,City_Hotel,18,1,0,1,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,119,none,1,2017-06-11
7625,City_Hotel,214,1,2,2,BB,GBR,Groups,Direct,0,0,0,D,D,1,No_Deposit,NULL,NULL,0,Transient,118.13,none,0,2017-06-09
7626,City_Hotel,34,1,3,1,BB,KIR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,85,NULL,0,Transient,108,none,0,2017-06-08
7627,City_Hotel,38,1,0,2,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,E,E,0,No_Deposit,168,NULL,0,Transient,155,none,0,2017-06-11
7628,City_Hotel,0,1,0,2,BB,PRT,Direct,Direct,0,0,0,D,D,0,No_Deposit,NULL,NULL,0,Transient,153,none,0,2017-06-11
7629,City_Hotel,38,1,0,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,168,NULL,0,Transient,94,none,1,2017-06-11
7630,City_Hotel,142,1,2,3,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,NULL,NULL,0,Transient,175.33,none,1,2017-06-09
7631,City_Hotel,91,1,1,2,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient-Party,133,none,0,2017-06-10
7632,City_Hotel,30,1,3,2,SC,KOR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,28,NULL,0,Transient,89,none,0,2017-06-08
7633,City_Hotel,91,1,1,2,SC,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient-Party,133,none,0,2017-06-10
7634,City_Hotel,206,1,2,1,BB,CHE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,144,none,1,2017-06-09
7635,City_Hotel,206,1,2,1,BB,CHE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,144,none,1,2017-06-09
7636,City_Hotel,27,1,2,2,SC,GBR,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,135.33,none,0,2017-06-09
7637,City_Hotel,37,1,2,3,BB,GBR,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,9,NULL,0,Transient,226.67,none,2,2017-06-09
7638,City_Hotel,27,1,2,2,SC,GBR,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,135.33,none,0,2017-06-09
7639,City_Hotel,4,1,1,1,BB,BEL,Aviation,Corporate,0,0,0,D,D,1,No_Deposit,NULL,153,0,Transient,110,none,0,2017-06-10
7640,City_Hotel,88,2,3,2,BB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,153,none,0,2017-06-08
7641,City_Hotel,120,2,2,3,HB,FRA,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,9,NULL,0,Transient,214.2,none,0,2017-06-09
7642,City_Hotel,90,2,0,2,SC,BRA,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient,126,none,0,2017-06-11
7643,City_Hotel,90,2,0,3,BB,BRA,Online_TA,TA/TO,0,0,0,D,F,1,No_Deposit,9,NULL,0,Transient,189,none,0,2017-06-11
7644,City_Hotel,10,1,0,1,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No_Deposit,NULL,216,0,Transient,100,none,0,2017-06-12
7645,City_Hotel,29,2,2,2,BB,FRA,Direct,Direct,0,0,0,F,F,0,No_Deposit,14,NULL,0,Transient,240,none,0,2017-06-09
7646,City_Hotel,32,2,4,3,BB,USA,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,9,NULL,0,Transient,223.33,none,1,2017-06-07
7647,City_Hotel,80,2,3,2,HB,FRA,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,9,NULL,0,Transient,189,none,2,2017-06-08
7648,City_Hotel,6,1,0,1,BB,FIN,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,144,none,0,2017-06-12
7649,City_Hotel,73,2,4,2,SC,ARG,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,140,none,0,2017-06-07
7650,City_Hotel,73,2,4,2,SC,ARG,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,149,none,0,2017-06-07
7651,City_Hotel,149,2,5,2,BB,DEU,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,135,none,0,2017-06-06
7652,City_Hotel,43,2,3,2,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,156,none,1,2017-06-08
7653,City_Hotel,10,2,0,2,HB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,20,NULL,0,Transient-Party,131,none,0,2017-06-11
7654,City_Hotel,10,2,0,2,HB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,20,NULL,0,Transient-Party,131,none,0,2017-06-11
7655,City_Hotel,279,2,2,2,SC,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,99,none,2,2017-06-09
7656,City_Hotel,29,2,5,2,HB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,170,none,1,2017-06-06
7657,City_Hotel,43,2,2,2,BB,AUT,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,150,none,2,2017-06-09
7658,City_Hotel,147,2,0,2,HB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,180,none,1,2017-06-11
7659,City_Hotel,77,2,1,2,BB,BRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,9,NULL,0,Transient,153,none,0,2017-06-10
7660,City_Hotel,27,2,0,2,SC,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,82.84,none,1,2017-06-11
7661,City_Hotel,33,2,2,2,BB,BEL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,154.5,none,1,2017-06-09
